0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.082440747682769E-4,0.9991381506905191,3.62782488031483E-10,3.4440983362220976E-10,4.5360452752030796E-4,3.1122630285611774E-4,2.1665364537969283E-7,0.9996885567165893,1.7368369113097162E-10,1.5322559949875054E-10,2.352339793078765E-13,6.131591932343667E-7,1.409032919330869E-11,0.9443433650589271,0.055656021767553965,1.7236286421629143E-5,1.8979989992237652E-5,2.7242891591425077E-5,1.8409365298884887E-5,0.9999181314666958,
3.974976102496311E-17,0.8138297784565071,0.18617021051992502,1.1023506729998901E-8,6.133456840635025E-14,3.854964440119184E-12,0.0,0.9968504519441687,0.003149280938306496,2.671136699424473E-7,4.4375163953370204E-21,0.4117647038123981,5.86765564279045E-16,0.5882352961875982,3.2871152405948837E-15,3.842859984323258E-10,1.7741330187914136E-8,6.555768790170337E-8,0.0317387573817646,0.9682611589349314,
0.0051987024069329296,0.9947163454807088,1.1249814299346207E-6,1.3533168242101946E-5,7.029396268630281E-5,5.640951650870087E-6,2.0073686008317736E-4,0.9997936221876194,6.466426857721266E-13,1.0565992260778946E-27,1.7135237583302887E-22,0.0036459253615547375,3.8800882889707036E-8,0.9342219435588347,0.06213209227872763,0.038768545642089335,3.596601507691909E-5,4.19224978957102E-9,2.1391564112700815E-15,0.9611954841505819,
4.271760192401046E-6,0.9999913121521684,3.375329254516498E-6,1.0192850851345405E-6,2.1473299386675896E-8,3.080979720867746E-7,2.7035350957903406E-6,0.9409986857868883,0.05899830258004396,2.318906196259913E-47,2.203265752727068E-4,2.574276968010341E-9,1.450412177533325E-10,0.9997796707054091,3.3845417835339924E-24,0.0030826472248799922,2.571777945700254E-19,8.97590981385687E-4,1.4544603671729338E-7,0.9960196163476976,
1.6552294276866785E-19,0.9999999995096183,5.84186320016013E-15,4.903760049469189E-10,2.3459146882517346E-31,0.006636732046096655,0.0013686958332482322,0.991992570882384,2.001238271213421E-6,2.0044518773719924E-17,3.2988446435935516E-12,0.005610632869748933,5.016119810942575E-20,0.9943893652136978,1.9132544561523208E-9,6.561893746039487E-9,0.0016317309303823034,0.001746934798933332,6.695969955479675E-11,0.9966213276418309,
0.17151424322239517,0.6291305136061043,0.19874254975465142,6.341809155345534E-11,6.126933534310178E-4,0.27768920359274507,2.1618146749085908E-5,0.7071942636180599,0.010704937338223183,0.004389977304222918,1.5747534797863102E-16,5.89605112941878E-6,6.594433757188472E-5,0.999925197724351,2.961886947486116E-6,5.148022575297094E-4,0.0034969239072583165,1.0984975278829842E-8,0.00778043153622004,0.9882078313140166,
1.333452591142761E-16,0.9999999999999993,2.6804897942499112E-16,1.374067419818549E-16,1.1860621515623864E-16,0.0,0.0,1.0000000000309042,0.0,-3.0904234670832406E-11,9.79466225823167E-10,3.5431396147960344E-15,-0.0,0.9999999990205303,-0.0,0.04353956115283753,1.377215000539034E-5,0.0,0.0,0.956446666697157,
1.5848820371917825E-12,0.9999944180872519,5.581909736922007E-6,2.11361040942134E-43,1.4263938334726041E-12,0.0,0.0,0.9999999999998649,1.3508404588881732E-13,-1.0555004471967805E-30,0.32745111734678994,1.1759394229176104E-4,1.5843210291660145E-10,0.6724312885524862,1.53736716412543E-29,0.004753926985113199,1.6402244603273784E-4,3.610958978059052E-16,7.198480587032829E-11,0.9950820504968688,
-0.0,0.5444172616924688,0.42920603656818695,-0.0,0.026376701739344238,0.4138234633003988,-0.0,-0.0,0.32944456932146876,0.25673196737813236,0.10709198335161517,-0.0,0.06833938935578096,0.8245686272926038,-0.0,0.0807898540151469,-0.0,-0.0,0.05166705331166699,0.8675430926731862,
1.6756385782714823E-9,0.9999999983243323,1.942310095577279E-14,-0.0,9.751246744908976E-15,7.375812118744422E-10,-0.0,0.9999998866504146,1.112198776677561E-7,1.3921264463200126E-9,4.78818810863057E-9,6.072859794876746E-7,1.496300847461357E-11,0.9504806327003317,0.0495187552105377,2.4209687264223326E-5,-0.0,-0.0,1.5482676850794872E-5,0.999960307635885,
8.830578647992455E-12,0.9827233193234753,3.9185515387253266E-13,0.01725271842280933,2.3962244492890985E-5,1.2140380919411764E-17,1.037393339317603E-6,0.9999989626066588,1.8306481495990017E-15,2.2914012822209763E-17,8.160376673115683E-24,1.034980712639288E-21,5.467889130149865E-4,0.9994532079067863,3.18019891074632E-9,1.3058756145867765E-11,0.007311601504199457,-0.0,8.35138840387199E-12,0.9926883984743904,
5.348635724105523E-25,0.999999999999999,2.3734463597739126E-26,1.0449882139394116E-15,1.4513807309056083E-18,0.0011868152205415654,0.18594871794797393,0.8128644668314845,7.951818882513677E-24,9.953200448361434E-26,1.6804243613022883E-17,4.258620789734992E-39,9.885219365736316E-6,0.9999901147806343,1.308552036903219E-26,9.105440343793783E-19,5.098138794417089E-10,-0.0,4.380123573214377E-7,0.9999995614778288,
